ID thanh toán,ID khách hàng,ID nhân viên,ID thuê,S? ti?n,Ngày thanh toán
24536,193,1,14927,4.99,3/22/2007
24537,193,2,15164,4.99,3/22/2007
24538,193,2,15344,6.99,3/22/2007
24539,193,2,15495,5.99,3/23/2007
24540,194,2,11475,5.99,3/2/2007
24541,194,2,12851,3.99,3/19/2007
24542,194,1,13515,0.99,3/20/2007
24543,194,2,13616,7.99,3/20/2007
24544,194,1,14440,4.99,3/21/2007
24545,194,2,15937,4.99,3/23/2007
24546,195,2,10911,4.99,3/2/2007
24547,195,1,11201,7.99,3/2/2007
24548,195,2,11787,2.99,3/17/2007
24549,195,2,12099,0.99,3/17/2007
24550,195,2,12941,0.99,3/19/2007
24551,195,2,13741,0.99,3/20/2007
24552,195,2,14751,7.99,3/21/2007
24553,195,2,16040,11.99,3/23/2007
24554,196,1,11104,2.99,3/2/2007
24555,196,2,12430,0.99,3/18/2007
24556,196,2,12684,0.99,3/18/2007
24557,196,2,12836,0.99,3/19/2007
24558,196,1,13799,8.99,3/20/2007
24559,196,2,14410,5.99,3/21/2007
24560,196,1,14698,5.99,3/21/2007
24561,196,2,15980,0.99,3/23/2007
24562,197,2,10460,3.99,3/1/2007
24563,197,2,10666,0.99,3/1/2007
24564,197,2,10739,4.99,3/1/2007
24565,197,1,10743,2.99,3/1/2007
24566,197,1,11018,4.99,3/2/2007
24567,197,1,11215,4.99,3/2/2007
24568,197,1,11311,4.99,3/2/2007
24569,197,1,11478,2.99,3/2/2007
24570,197,1,11643,1.99,3/17/2007
24571,197,1,12799,0.99,3/18/2007
24572,197,2,13913,3.99,3/20/2007
24573,197,1,14069,9.99,3/20/2007
24574,197,2,14951,4.99,3/22/2007
24575,197,1,15078,2.99,3/22/2007
24576,197,2,15233,0.99,3/22/2007
24577,197,1,15540,8.99,3/23/2007
24578,198,1,10679,0.99,3/1/2007
24579,198,1,11351,3.99,3/2/2007
24580,198,1,11594,6.99,3/17/2007
24581,198,1,11756,2.99,3/17/2007
24582,198,1,11836,4.99,3/17/2007
24583,198,2,11949,2.99,3/17/2007
24584,198,1,11957,1.99,3/17/2007
24585,198,2,11985,2.99,3/17/2007
24586,198,2,12594,4.99,3/18/2007
24587,198,1,12862,5.99,3/19/2007
24588,198,1,13768,5.99,3/20/2007
24589,198,1,14214,5.99,3/21/2007
24590,198,2,14380,2.99,3/21/2007
24591,198,2,14990,4.99,3/22/2007
24592,198,1,15256,6.99,3/22/2007
24593,198,1,15433,4.99,3/22/2007
24594,199,2,10517,4.99,3/1/2007
24595,199,1,10850,8.99,3/1/2007
24596,199,1,11454,2.99,3/2/2007
24597,199,1,12386,0.99,3/18/2007
24598,199,2,14320,4.99,3/21/2007
24599,199,2,15412,0.99,3/22/2007
24600,199,2,15751,3.99,3/23/2007
24601,200,1,10685,2.99,3/1/2007
24602,200,1,11356,8.99,3/2/2007
24603,200,1,13737,5.99,3/20/2007
24604,200,1,14034,10.99,3/20/2007
24605,200,2,14521,6.99,3/21/2007
24606,200,2,15691,4.99,3/23/2007
24607,200,2,15742,5.99,3/23/2007
24608,200,1,15961,6.99,3/23/2007
24609,201,2,10750,5.99,3/1/2007
24610,201,2,10865,3.99,3/1/2007
24611,201,1,10891,0.99,3/1/2007
24612,201,2,11807,0.99,3/17/2007
24613,201,2,13076,4.99,3/19/2007
24614,201,2,13613,9.99,3/20/2007
24615,201,2,13671,3.99,3/20/2007
24616,201,2,13672,2.99,3/20/2007
24617,201,2,14656,2.99,3/21/2007
24618,201,1,14973,2.99,3/22/2007
24619,201,1,15887,2.99,3/23/2007
24620,201,2,15974,5.99,3/23/2007
24621,208,2,10762,4.99,3/1/2007
24622,208,2,10784,5.99,3/1/2007
24623,208,2,11442,2.99,3/2/2007
24624,208,2,11805,6.99,3/17/2007
24625,208,2,11819,0.99,3/17/2007
24626,209,2,10554,2.99,3/1/2007
24627,209,1,10646,4.99,3/1/2007
24628,209,2,10811,6.99,3/1/2007
24629,209,1,12025,0.99,3/17/2007
24630,209,1,13796,8.99,3/20/2007
24631,209,2,14631,6.99,3/21/2007
24632,209,1,15254,2.99,3/22/2007
24633,209,2,15510,9.99,3/23/2007
24634,210,2,10890,4.99,3/1/2007
24635,210,2,12410,8.99,3/18/2007
24636,210,1,12879,4.99,3/19/2007
24637,210,2,12909,2.99,3/19/2007
24638,210,2,12986,4.99,3/19/2007
24639,210,1,14181,7.99,3/21/2007
24640,210,2,14639,6.99,3/21/2007
24641,210,2,14876,4.99,3/22/2007
24642,210,2,15672,0.99,3/23/2007
24643,210,2,15942,8.99,3/23/2007
24644,211,1,10445,2.99,3/1/2007
24645,211,2,10928,4.99,3/2/2007
24646,211,2,11076,8.99,3/2/2007
24647,211,2,11963,3.99,3/17/2007
24648,211,2,12311,0.99,3/18/2007
24649,211,2,12565,4.99,3/18/2007
24650,211,2,12570,5.99,3/18/2007
24651,211,2,13942,2.99,3/20/2007
24652,211,1,13979,2.99,3/20/2007
24653,211,2,14782,0.99,3/21/2007
24654,211,2,14812,1.99,3/21/2007
24655,211,1,15404,7.99,3/22/2007
24656,211,2,15538,6.99,3/23/2007
24657,211,2,15670,5.99,3/23/2007
24658,212,2,10273,4.99,3/1/2007
24659,212,2,10567,0.99,3/1/2007
24660,212,1,12156,7.99,3/17/2007
24661,212,2,12467,0.99,3/18/2007
24662,212,2,12562,3.99,3/18/2007
24663,212,1,14563,2.99,3/21/2007
24664,212,2,14681,5.99,3/21/2007
24665,212,1,15872,4.99,3/23/2007
24666,212,2,15920,2.99,3/23/2007
24667,213,1,10449,2.99,3/1/2007
24668,213,2,11778,3.99,3/17/2007
24669,213,1,13354,4.99,3/19/2007
24670,213,2,13426,0.99,3/19/2007
24671,213,1,14744,6.99,3/21/2007
24672,214,1,10563,3.99,3/1/2007
24673,214,2,10749,4.99,3/1/2007
24674,214,2,11450,2.99,3/2/2007
24675,214,2,11474,4.99,3/2/2007
24676,214,2,12463,4.99,3/18/2007
24677,214,2,13138,2.99,3/19/2007
24678,214,2,13350,9.99,3/19/2007
24679,214,1,13409,2.99,3/19/2007
24680,214,1,13565,0.99,3/20/2007
24681,214,1,13726,0.99,3/20/2007
24682,214,1,13864,4.99,3/20/2007
24683,214,2,14347,4.99,3/21/2007
24684,214,1,14567,0.99,3/21/2007
24685,214,2,15639,2.99,3/23/2007
24686,215,1,11729,2.99,3/17/2007
24687,215,2,12285,2.99,3/18/2007
24688,215,1,12380,1.99,3/18/2007
24689,215,2,13085,0.99,3/19/2007
24690,215,2,14126,0.99,3/21/2007
24691,215,2,14817,4.99,3/21/2007
24692,215,1,15583,2.99,3/23/2007
24693,215,2,15610,2.99,3/23/2007
24694,215,2,15799,2.99,3/23/2007
24695,215,1,15843,0.99,3/23/2007
24696,216,1,10506,4.99,3/1/2007
24697,216,1,11005,0.99,3/2/2007
24698,216,2,11621,7.99,3/17/2007
24699,216,2,13424,0.99,3/19/2007
24700,216,2,14638,2.99,3/21/2007
24701,216,2,14726,4.99,3/21/2007
24702,216,1,15192,4.99,3/22/2007
24703,216,2,15199,2.99,3/22/2007
24704,216,2,15934,4.99,3/23/2007
24705,217,1,10581,5.99,3/1/2007
24706,217,1,10836,6.99,3/1/2007
24707,217,1,11347,2.99,3/2/2007
24708,217,1,11649,2.99,3/17/2007
24709,217,1,11958,4.99,3/17/2007
24710,217,2,12210,4.99,3/18/2007
24711,217,1,12871,4.99,3/19/2007
24712,217,2,15116,0.99,3/22/2007
24713,217,2,15277,2.99,3/22/2007
24714,218,1,11654,2.99,3/17/2007
24715,218,2,12481,2.99,3/18/2007
24716,218,1,12974,0.99,3/19/2007
24717,218,2,13708,5.99,3/20/2007
24718,218,2,13947,5.99,3/20/2007
24719,218,2,14848,4.99,3/22/2007
24720,218,2,15575,0.99,3/23/2007
24721,219,1,11328,2.99,3/2/2007
24722,219,2,11791,0.99,3/17/2007
24723,219,1,13765,4.99,3/20/2007
24724,219,2,14029,0.99,3/20/2007
24725,219,1,14588,5.99,3/21/2007
24726,219,1,14688,4.99,3/21/2007
24727,219,1,15283,4.99,3/22/2007
24728,220,2,10778,4.99,3/1/2007
24729,220,1,10948,4.99,3/2/2007
24730,220,1,11037,0.99,3/2/2007
24731,220,1,11153,3.99,3/2/2007
24732,220,1,11622,4.99,3/17/2007
24733,220,2,11947,2.99,3/17/2007
24734,220,1,12407,4.99,3/18/2007
24735,220,1,12896,4.99,3/19/2007
24736,220,2,13123,2.99,3/19/2007
24737,220,1,13281,2.99,3/19/2007
24738,220,2,14016,4.99,3/20/2007
24739,220,2,15706,4.99,3/23/2007
24740,221,2,11680,4.99,3/17/2007
24741,221,1,11693,4.99,3/17/2007
24742,221,1,11802,2.99,3/17/2007
24743,221,1,12324,0.99,3/18/2007
24744,221,2,12620,3.99,3/18/2007
24745,221,2,13434,2.99,3/19/2007
24746,221,2,14322,5.99,3/21/2007
24747,221,2,14371,0.99,3/21/2007
24748,221,1,14419,7.99,3/21/2007
24749,221,1,15125,8.99,3/22/2007
24750,222,2,12179,2.99,3/17/2007
24751,222,1,13477,2.99,3/19/2007
24752,222,2,14350,2.99,3/21/2007
24753,223,2,11040,4.99,3/2/2007
24754,223,1,12927,5.99,3/19/2007
24755,223,1,13576,0.99,3/20/2007
24756,223,2,14496,4.99,3/21/2007
24757,223,1,15257,7.99,3/22/2007
24758,223,2,15546,5.99,3/23/2007
24759,223,1,15662,2.99,3/23/2007
24760,224,1,11816,0.99,3/17/2007
24761,224,1,12492,4.99,3/18/2007
24762,224,1,12969,2.99,3/19/2007
24763,224,2,13075,4.99,3/19/2007
24764,224,2,14099,0.99,3/20/2007
24765,224,2,14271,5.99,3/21/2007
24766,224,2,14468,5.99,3/21/2007
24767,224,2,14880,2.99,3/22/2007
24768,224,1,15225,0.99,3/22/2007
24769,224,1,15952,1.99,3/23/2007
24770,225,1,10793,2.99,3/1/2007
24771,225,2,11333,1.99,3/2/2007
24772,225,2,11384,0.99,3/2/2007
24773,225,2,11395,5.99,3/2/2007
24774,225,2,11437,4.99,3/2/2007
24775,225,2,14444,5.99,3/21/2007
24776,226,1,12172,1.99,3/17/2007
24777,226,1,14491,6.99,3/21/2007
24778,226,1,14708,4.99,3/21/2007
24779,226,1,14712,0.99,3/21/2007
24780,226,2,14739,0.99,3/21/2007
24781,226,2,14934,4.99,3/22/2007
24782,226,2,15472,2.99,3/23/2007
24783,226,1,15901,4.99,3/23/2007
24784,226,1,15986,2.99,3/23/2007
24785,226,1,16033,5.99,3/23/2007
24786,227,2,10999,3.99,3/2/2007
24787,227,2,11892,0.99,3/17/2007
24788,227,2,13379,4.99,3/19/2007
24789,227,2,15406,0.99,3/22/2007
24790,227,2,15976,4.99,3/23/2007
24791,228,1,10585,4.99,3/1/2007
24792,228,1,12304,0.99,3/18/2007
24793,228,2,12952,2.99,3/19/2007
24794,228,2,13458,4.99,3/19/2007
24795,229,1,11521,4.99,3/16/2007
24796,229,1,12866,2.99,3/19/2007
24797,229,2,13306,0.99,3/19/2007
24798,229,2,13431,4.99,3/19/2007
24799,229,1,13679,5.99,3/20/2007
24800,229,1,15740,4.99,3/23/2007
24801,229,2,15912,2.99,3/23/2007
24802,230,2,10874,2.99,3/1/2007
24803,230,2,11148,5.99,3/2/2007
24804,230,1,11552,5.99,3/16/2007
24805,230,2,11914,2.99,3/17/2007
24806,230,1,12079,1.99,3/17/2007
24807,230,2,12523,7.99,3/18/2007
24808,230,2,12542,0.99,3/18/2007
24809,230,2,14017,0.99,3/20/2007
24810,230,1,14073,5.99,3/20/2007
24811,230,1,14340,2.99,3/21/2007
24812,231,2,11113,2.99,3/2/2007
24813,231,1,11202,7.99,3/2/2007
24814,231,1,11581,5.99,3/17/2007
24815,231,1,12214,0.99,3/18/2007
24816,231,2,12230,8.99,3/18/2007
24817,231,1,12231,3.99,3/18/2007
24818,231,2,13983,6.99,3/20/2007
24819,231,1,14026,0.99,3/20/2007
24820,231,1,14478,4.99,3/21/2007
24821,231,2,14806,2.99,3/21/2007
24822,231,1,15389,3.99,3/22/2007
24823,232,1,10539,6.99,3/1/2007
24824,232,2,11861,0.99,3/17/2007
24825,232,2,12853,2.99,3/19/2007
24826,232,2,13707,2.99,3/20/2007
24827,232,2,14527,0.99,3/21/2007
24828,232,2,14857,0.99,3/22/2007
24829,232,2,15553,2.99,3/23/2007
24830,233,1,10582,4.99,3/1/2007
24831,233,1,12443,5.99,3/18/2007
24832,233,2,14357,2.99,3/21/2007
24833,233,2,15285,2.99,3/22/2007
24834,233,1,15790,1.99,3/23/2007
24835,233,2,15821,0.99,3/23/2007
24836,234,2,10541,0.99,3/1/2007
24837,234,2,10580,6.99,3/1/2007
24838,234,2,10968,7.99,3/2/2007
24839,234,1,11050,4.99,3/2/2007
24840,234,1,11073,0.99,3/2/2007
24841,234,1,11481,3.99,3/2/2007
24842,234,1,11882,3.99,3/17/2007
24843,234,1,12226,0.99,3/18/2007
24844,234,2,12863,4.99,3/19/2007
24845,234,1,12921,5.99,3/19/2007
24846,234,2,13349,2.99,3/19/2007
24847,234,2,15037,5.99,3/22/2007
24848,234,1,15129,2.99,3/22/2007
24849,235,2,12332,2.99,3/18/2007
24850,235,1,12502,4.99,3/18/2007
24851,235,2,13070,0.99,3/19/2007
24852,235,1,13469,0.99,3/19/2007
24853,235,2,14749,3.99,3/21/2007
24854,235,1,15034,6.99,3/22/2007
24855,236,2,11139,6.99,3/2/2007
24856,236,2,11486,3.99,3/2/2007
24857,236,2,11507,5.99,3/16/2007
24858,236,1,11895,4.99,3/17/2007
24859,236,1,12975,2.99,3/19/2007
24860,236,1,13364,2.99,3/19/2007
24861,236,1,13443,7.99,3/19/2007
24862,236,2,14321,4.99,3/21/2007
24863,236,1,14364,7.99,3/21/2007
24864,236,2,14722,4.99,3/21/2007
24865,237,2,11125,4.99,3/2/2007
24866,237,2,11479,11.99,3/2/2007
24867,237,2,11772,5.99,3/17/2007
24868,237,1,12469,0.99,3/18/2007
24869,237,2,13914,6.99,3/20/2007
24870,237,2,13922,6.99,3/20/2007
24871,237,2,13969,6.99,3/20/2007
24872,237,2,14453,3.99,3/21/2007
24873,237,2,15139,8.99,3/22/2007
24874,237,1,15337,0.99,3/22/2007
24875,237,2,15931,1.99,3/23/2007
24876,238,1,10659,5.99,3/1/2007
24877,238,2,11543,5.99,3/16/2007
24878,238,2,11632,2.99,3/17/2007
24879,238,1,11897,2.99,3/17/2007
24880,238,1,14312,4.99,3/21/2007
24881,238,1,14343,8.99,3/21/2007
24882,238,1,15455,0.99,3/22/2007
24883,239,1,10755,0.99,3/1/2007
24884,239,2,10923,2.99,3/2/2007
24885,239,1,11487,2.99,3/2/2007
24886,239,2,11900,4.99,3/17/2007
24887,239,1,11968,0.99,3/17/2007
24888,239,1,12340,4.99,3/18/2007
24889,239,1,12721,1.99,3/18/2007
24890,239,1,13175,4.99,3/19/2007
24891,239,2,13427,4.99,3/19/2007
24892,239,2,13999,3.99,3/20/2007
24893,239,2,14062,1.99,3/20/2007
24894,240,1,10308,7.99,3/1/2007
24895,240,1,11745,3.99,3/17/2007
24896,240,2,12283,6.99,3/18/2007
24897,240,2,13030,2.99,3/19/2007
24898,240,2,13119,4.99,3/19/2007
24899,240,1,13663,8.99,3/20/2007
24900,240,2,14573,2.99,3/21/2007
24901,240,2,15641,0.99,3/23/2007
24902,241,2,10447,3.99,3/1/2007
24903,241,1,10652,2.99,3/1/2007
24904,241,1,11423,1.99,3/2/2007
24905,241,2,12418,4.99,3/18/2007
24906,241,1,12956,4.99,3/19/2007
24907,241,2,13077,2.99,3/19/2007
24908,241,2,14269,7.99,3/21/2007
24909,241,2,14485,2.99,3/21/2007
24910,241,1,14936,0.99,3/22/2007
24911,241,2,15137,2.99,3/22/2007
24912,241,1,15429,2.99,3/22/2007
24913,241,1,15767,4.99,3/23/2007
24914,242,2,10367,0.99,3/1/2007
24915,242,2,10382,4.99,3/1/2007
24916,242,2,10650,9.99,3/1/2007
24917,242,2,11020,0.99,3/2/2007
24918,242,1,11258,4.99,3/2/2007
24919,242,2,11607,0.99,3/17/2007
24920,242,1,11931,4.99,3/17/2007
24921,242,2,12724,7.99,3/18/2007
24922,242,1,12855,4.99,3/19/2007
24923,242,1,13271,9.99,3/19/2007
24924,242,2,13567,0.99,3/20/2007
24925,242,2,13646,5.99,3/20/2007
24926,242,1,14515,0.99,3/21/2007
24927,242,1,15002,0.99,3/22/2007
24928,243,1,12209,2.99,3/18/2007
24929,243,1,13291,2.99,3/19/2007
24930,243,1,14033,2.99,3/20/2007
24931,243,1,14108,0.99,3/20/2007
24932,243,1,14272,3.99,3/21/2007
24933,243,2,14581,1.99,3/21/2007
24934,243,2,14705,2.99,3/21/2007
24935,244,2,10684,6.99,3/1/2007
24936,244,2,10969,2.99,3/2/2007
24937,244,2,11157,0.99,3/2/2007
24938,244,1,11267,9.99,3/2/2007
24939,244,1,11762,9.99,3/17/2007
24940,244,1,13630,4.99,3/20/2007
24941,244,2,13774,0.99,3/20/2007
24942,244,1,13928,0.99,3/20/2007
24943,244,1,14367,0.99,3/21/2007
24944,244,2,14657,0.99,3/21/2007
24945,244,1,14919,1.99,3/22/2007
24946,244,1,14975,3.99,3/22/2007
24947,245,2,11061,0.99,3/2/2007
24948,245,1,11105,0.99,3/2/2007
24949,245,1,11211,0.99,3/2/2007
24950,245,1,12303,7.99,3/18/2007
24951,245,1,13286,0.99,3/19/2007
24952,245,1,15782,6.99,3/23/2007
24953,246,2,10683,2.99,3/1/2007
24954,246,2,13418,5.99,3/19/2007
24955,246,1,13750,6.99,3/20/2007
24956,246,1,13987,4.99,3/20/2007
24957,246,1,14360,6.99,3/21/2007
24958,246,1,15746,2.99,3/23/2007
24959,247,1,10279,1.99,3/1/2007
24960,247,1,10410,6.99,3/1/2007
24961,247,2,11204,2.99,3/2/2007
24962,247,2,11306,2.99,3/2/2007
24963,247,1,11495,0.99,3/16/2007
24964,247,2,12265,4.99,3/18/2007
24965,247,1,12482,7.99,3/18/2007
24966,247,1,12491,4.99,3/18/2007
24967,247,1,12824,4.99,3/18/2007
24968,247,1,14041,4.99,3/20/2007
24969,247,1,15783,4.99,3/23/2007
24970,248,2,10418,4.99,3/1/2007
24971,248,1,12241,0.99,3/18/2007
24972,248,1,13918,0.99,3/20/2007
24973,248,2,14704,0.99,3/21/2007
24974,248,2,14885,5.99,3/22/2007
24975,249,1,11124,1.99,3/2/2007
24976,249,1,11159,4.99,3/2/2007
24977,249,2,11668,0.99,3/17/2007
24978,249,2,13981,4.99,3/20/2007
24979,249,2,14285,0.99,3/21/2007
24980,249,1,15160,6.99,3/22/2007
24981,250,2,10604,4.99,3/1/2007
24982,250,1,12361,0.99,3/18/2007
24983,250,1,12810,0.99,3/18/2007
24984,250,2,14565,4.99,3/21/2007
24985,250,1,14587,5.99,3/21/2007
24986,250,2,14814,4.99,3/21/2007
24987,250,2,15247,6.99,3/22/2007
24988,251,1,10575,7.99,3/1/2007
24989,251,1,11733,0.99,3/17/2007
24990,251,2,12047,3.99,3/17/2007
24991,251,2,12666,4.99,3/18/2007
24992,251,2,13121,2.99,3/19/2007
24993,251,1,13243,2.99,3/19/2007
24994,251,2,13260,6.99,3/19/2007
24995,251,1,14292,0.99,3/21/2007
24996,251,2,15647,2.99,3/23/2007
24997,251,2,15870,4.99,3/23/2007
24998,252,2,10314,0.99,3/1/2007
24999,252,2,10834,2.99,3/1/2007
25000,252,2,11764,0.99,3/17/2007
25001,252,1,13385,4.99,3/19/2007
25002,252,2,13989,5.99,3/20/2007
25003,252,1,14774,4.99,3/21/2007
25004,253,2,10404,4.99,3/1/2007
25005,253,1,10660,2.99,3/1/2007
25006,253,2,10881,6.99,3/1/2007
25007,253,1,12572,0.99,3/18/2007
25008,253,2,12827,5.99,3/18/2007
25009,253,1,13126,5.99,3/19/2007
25010,253,2,14086,3.99,3/20/2007
25011,253,2,14283,4.99,3/21/2007
25012,253,1,14640,7.99,3/21/2007
25013,253,2,14655,4.99,3/21/2007
25014,253,2,15221,2.99,3/22/2007
25015,254,1,10522,4.99,3/1/2007
25016,254,1,11190,0.99,3/2/2007
25017,254,1,11665,6.99,3/17/2007
25018,254,2,12148,0.99,3/17/2007
25019,254,1,12206,0.99,3/18/2007
25020,254,1,12247,2.99,3/18/2007
25021,254,1,12874,0.99,3/19/2007
25022,254,2,13001,4.99,3/19/2007
25023,254,1,13045,4.99,3/19/2007
25024,254,2,13130,2.99,3/19/2007
25025,254,2,14497,4.99,3/21/2007
25026,254,1,15774,0.99,3/23/2007
25027,255,2,11979,4.99,3/17/2007
25028,255,2,12176,7.99,3/17/2007
25029,255,2,13154,2.99,3/19/2007
25030,255,1,13268,0.99,3/19/2007
25031,255,2,13683,0.99,3/20/2007
25032,255,1,13758,8.99,3/20/2007
25033,255,2,14600,3.99,3/21/2007
25034,256,2,10759,4.99,3/1/2007
25035,256,2,11011,2.99,3/2/2007
25036,256,2,11628,8.99,3/17/2007
25037,256,2,13457,0.99,3/19/2007
25038,256,1,13651,0.99,3/20/2007
25039,256,1,14003,6.99,3/20/2007
25040,256,2,14036,4.99,3/20/2007
25041,256,2,14445,2.99,3/21/2007
25042,256,2,14458,3.99,3/21/2007
25043,256,2,15609,2.99,3/23/2007
25044,256,2,15861,4.99,3/23/2007
25045,256,1,15864,7.99,3/23/2007
25046,257,1,11230,4.99,3/2/2007
25047,257,1,11394,0.99,3/2/2007
25048,257,2,11545,6.99,3/16/2007
25049,257,2,11860,1.99,3/17/2007
25050,257,2,12841,2.99,3/19/2007
25051,257,1,12904,5.99,3/19/2007
25052,257,2,13203,7.99,3/19/2007
25053,257,2,13218,0.99,3/19/2007
25054,257,1,13389,2.99,3/19/2007
25055,257,2,13846,5.99,3/20/2007
25056,257,2,14115,0.99,3/20/2007
25057,257,1,15025,0.99,3/22/2007
25058,257,1,15967,2.99,3/23/2007
25059,257,2,15968,0.99,3/23/2007
25060,258,2,10293,1.99,3/1/2007
25061,258,2,10315,4.99,3/1/2007
25062,258,1,10325,5.99,3/1/2007
25063,258,2,10332,6.99,3/1/2007
25064,258,1,10393,0.99,3/1/2007
25065,258,1,12246,5.99,3/18/2007
25066,258,2,12296,3.99,3/18/2007
25067,258,1,13491,4.99,3/19/2007
25068,258,1,13695,6.99,3/20/2007
25069,258,2,13897,2.99,3/20/2007
25070,258,2,14901,6.99,3/22/2007
25071,259,1,10510,3.99,3/1/2007
25072,259,1,10781,2.99,3/1/2007
25073,259,1,11184,3.99,3/2/2007
25074,259,2,12680,6.99,3/18/2007
25075,259,1,13109,4.99,3/19/2007
25076,259,2,13112,2.99,3/19/2007
25077,259,2,13366,4.99,3/19/2007
25078,259,1,13598,5.99,3/20/2007
25079,259,2,13649,4.99,3/20/2007
25080,259,2,14067,6.99,3/20/2007
25081,259,2,14170,4.99,3/21/2007
25082,259,2,14966,2.99,3/22/2007
25083,259,1,15425,10.99,3/22/2007
25084,259,1,15473,2.99,3/23/2007
25085,259,1,15689,2.99,3/23/2007
25086,260,2,10970,8.99,3/2/2007
25087,260,1,12852,0.99,3/19/2007
25088,260,2,13440,2.99,3/19/2007
25089,260,1,13685,3.99,3/20/2007
25090,260,1,13966,2.99,3/20/2007
25091,260,2,13978,0.99,3/20/2007
25092,260,2,14035,2.99,3/20/2007
25093,260,2,14441,2.99,3/21/2007
25094,260,1,14579,7.99,3/21/2007
25095,260,1,14610,6.99,3/21/2007
25096,261,2,10246,1.99,3/1/2007
25097,261,1,11834,1.99,3/17/2007
25098,261,2,11928,2.99,3/17/2007
25099,261,1,12327,6.99,3/18/2007
25100,261,2,13245,4.99,3/19/2007
25101,261,2,13506,5.99,3/20/2007
25102,261,1,13669,2.99,3/20/2007
25103,261,1,13849,4.99,3/20/2007
25104,261,2,15397,4.99,3/22/2007
25105,262,2,10421,0.99,3/1/2007
25106,262,2,10770,0.99,3/1/2007
25107,262,2,13466,2.99,3/19/2007
25108,262,1,13808,5.99,3/20/2007
25109,262,1,14180,4.99,3/21/2007
25110,262,2,14465,3.99,3/21/2007
25111,262,2,14834,6.99,3/22/2007
25112,262,2,15270,3.99,3/22/2007
25113,262,1,15456,0.99,3/22/2007
25114,262,1,15640,4.99,3/23/2007
25115,262,2,15771,4.99,3/23/2007
25116,262,1,15918,3.99,3/23/2007
25117,263,1,10476,6.99,3/1/2007
25118,263,1,10775,2.99,3/1/2007
25119,263,1,11339,2.99,3/2/2007
25120,263,1,11822,0.99,3/17/2007
25121,263,2,12057,9.99,3/17/2007
25122,263,2,12432,5.99,3/18/2007
25123,263,2,12919,6.99,3/19/2007
25124,263,1,14335,3.99,3/21/2007
25125,263,2,14448,6.99,3/21/2007
25126,263,1,15322,4.99,3/22/2007
25127,263,2,15922,7.99,3/23/2007
25128,264,2,10792,2.99,3/1/2007
25129,264,1,11527,3.99,3/16/2007
25130,264,2,11533,0.99,3/16/2007
25131,264,1,11539,2.99,3/16/2007
25132,264,1,12518,4.99,3/18/2007
25133,264,2,13590,2.99,3/20/2007
25134,264,1,13664,5.99,3/20/2007
25135,264,1,15595,4.99,3/23/2007
25136,265,2,10592,3.99,3/1/2007
25137,265,2,11000,3.99,3/2/2007
25138,265,1,12207,1.99,3/18/2007
25139,265,2,12346,4.99,3/18/2007
25140,265,2,13700,8.99,3/20/2007
25141,265,2,14125,4.99,3/21/2007
25142,265,1,14547,6.99,3/21/2007
25143,265,2,14556,6.99,3/21/2007
25144,265,1,14943,2.99,3/22/2007
25145,266,2,10747,4.99,3/1/2007
25146,266,2,10910,5.99,3/2/2007
25147,266,2,11233,5.99,3/2/2007
25148,266,1,11321,4.99,3/2/2007
25149,266,2,11626,0.99,3/17/2007
25150,266,1,11726,0.99,3/17/2007
25151,266,1,12255,4.99,3/18/2007
25152,266,2,12378,0.99,3/18/2007
25153,266,1,12405,6.99,3/18/2007
25154,266,1,12715,4.99,3/18/2007
25155,266,1,13468,8.99,3/19/2007
25156,266,1,13556,6.99,3/20/2007
25157,266,1,14080,1.99,3/20/2007
25158,266,1,14492,2.99,3/21/2007
25159,266,1,14877,0.99,3/22/2007
25160,266,1,15181,2.99,3/22/2007
25161,266,1,15346,4.99,3/22/2007
25162,259,2,4591,1.99,3/23/2007
25163,267,2,9807,2.99,4/30/2007
25164,267,2,10048,4.99,4/30/2007
25165,268,2,3670,4.99,4/6/2007
25166,268,2,4626,4.99,4/8/2007
25167,268,1,5039,7.99,4/9/2007
25168,268,2,5671,2.99,4/10/2007
25169,268,2,5793,2.99,4/10/2007
25170,268,2,5888,6.99,4/10/2007
25171,268,1,6120,3.99,4/11/2007
25172,268,2,6489,1.99,4/12/2007
25173,268,1,8931,2.99,4/30/2007
25174,268,2,9436,7.99,4/30/2007
25175,268,2,9531,3.99,4/30/2007
25176,268,1,10040,1.99,4/30/2007
25177,269,1,4125,9.99,4/7/2007
25178,269,2,4804,0.99,4/8/2007
25179,269,2,4880,6.99,4/8/2007
25180,269,1,6440,2.99,4/11/2007
25181,269,1,6626,5.99,4/12/2007
25182,269,2,6804,4.99,4/12/2007
25183,269,1,7032,4.99,4/27/2007
25184,269,1,7537,6.99,4/27/2007
25185,269,1,7972,2.99,4/28/2007
25186,270,1,3501,3.99,4/5/2007
25187,270,1,3987,9.99,4/6/2007
25188,270,2,5533,0.99,4/10/2007
25189,270,2,6520,4.99,4/12/2007
25190,270,1,8355,2.99,4/29/2007
25191,270,2,8618,3.99,4/29/2007
25192,270,1,10069,3.99,4/30/2007
25193,271,1,3640,1.99,4/6/2007
25194,271,2,4545,2.99,4/8/2007
25195,271,2,5878,1.99,4/10/2007
25196,271,1,5922,2.99,4/10/2007
25197,271,1,6024,2.99,4/11/2007
25198,271,1,7618,3.99,4/27/2007
25199,271,1,8592,0.99,4/29/2007
