Id thuê,Ngày thuê,Id tài s?n,Id khách hàng,Ngày tr?,Id nhân viên,C?p nh?t cu?i cùng
8034,7/28/2005,1997,502,8/4/2005,2,2/16/2006
8035,7/28/2005,1503,14,8/5/2005,1,2/16/2006
8036,7/28/2005,2741,412,8/1/2005,2,2/16/2006
8037,7/28/2005,3973,409,7/31/2005,2,2/16/2006
8038,7/28/2005,1225,30,7/30/2005,1,2/16/2006
8039,7/28/2005,1996,203,7/30/2005,1,2/16/2006
8040,7/28/2005,4543,163,8/2/2005,2,2/16/2006
8041,7/28/2005,763,357,7/30/2005,1,2/16/2006
8042,7/28/2005,4325,14,8/4/2005,2,2/16/2006
8043,7/28/2005,208,577,8/1/2005,1,2/16/2006
8044,7/28/2005,879,442,8/2/2005,1,2/16/2006
8045,7/28/2005,3427,368,8/3/2005,1,2/16/2006
8046,7/28/2005,2873,120,7/31/2005,1,2/16/2006
8047,7/28/2005,2936,292,8/3/2005,2,2/16/2006
8048,7/28/2005,2721,182,8/6/2005,1,2/16/2006
8049,7/28/2005,673,42,7/31/2005,1,2/16/2006
8050,7/28/2005,1864,488,8/2/2005,1,2/16/2006
8051,7/28/2005,4405,192,7/29/2005,1,2/16/2006
8052,7/28/2005,2460,166,8/3/2005,2,2/16/2006
8053,7/28/2005,1511,526,8/3/2005,2,2/16/2006
8054,7/28/2005,1062,225,8/6/2005,1,2/16/2006
8055,7/28/2005,4162,304,7/31/2005,2,2/16/2006
8056,7/28/2005,4018,589,8/3/2005,2,2/16/2006
8057,7/28/2005,4177,483,8/3/2005,1,2/16/2006
8058,7/28/2005,2148,404,8/3/2005,1,2/16/2006
8059,7/28/2005,2611,372,7/31/2005,2,2/16/2006
8060,7/28/2005,3765,577,8/5/2005,1,2/16/2006
8061,7/28/2005,650,467,8/5/2005,2,2/16/2006
8062,7/28/2005,1384,317,7/30/2005,2,2/16/2006
8063,7/28/2005,935,163,8/4/2005,1,2/16/2006
8064,7/28/2005,3788,488,8/4/2005,2,2/16/2006
8065,7/28/2005,413,220,8/4/2005,2,2/16/2006
8066,7/28/2005,3208,462,7/31/2005,2,2/16/2006
8067,7/28/2005,3923,209,7/29/2005,1,2/16/2006
8068,7/28/2005,209,216,7/29/2005,2,2/16/2006
8069,7/28/2005,2822,178,7/30/2005,1,2/16/2006
8070,7/28/2005,1606,89,8/1/2005,1,2/16/2006
8071,7/28/2005,2582,131,8/3/2005,2,2/16/2006
8072,7/28/2005,2347,99,7/30/2005,1,2/16/2006
8073,7/28/2005,630,314,8/1/2005,2,2/16/2006
8074,7/28/2005,1558,1,7/29/2005,1,2/16/2006
8075,7/28/2005,2175,61,7/29/2005,2,2/16/2006
8076,7/28/2005,214,17,8/4/2005,2,2/16/2006
8077,7/28/2005,3253,122,7/29/2005,2,2/16/2006
8078,7/28/2005,3839,407,7/30/2005,2,2/16/2006
8079,7/28/2005,3564,432,7/29/2005,2,2/16/2006
8080,7/28/2005,3035,406,7/29/2005,2,2/16/2006
8081,7/28/2005,4404,362,8/4/2005,1,2/16/2006
8082,7/28/2005,3089,423,8/4/2005,2,2/16/2006
8083,7/28/2005,2187,30,8/4/2005,2,2/16/2006
8084,7/28/2005,911,571,8/3/2005,2,2/16/2006
8085,7/28/2005,3059,552,8/4/2005,2,2/16/2006
8086,7/28/2005,1182,3,7/30/2005,2,2/16/2006
8087,7/28/2005,1913,295,8/3/2005,2,2/16/2006
8088,7/28/2005,2590,343,8/6/2005,2,2/16/2006
8089,7/28/2005,1414,50,8/3/2005,1,2/16/2006
8090,7/28/2005,1336,387,8/2/2005,2,2/16/2006
8091,7/28/2005,3025,126,8/1/2005,2,2/16/2006
8092,7/28/2005,2034,167,7/30/2005,2,2/16/2006
8093,7/28/2005,1427,533,8/5/2005,1,2/16/2006
8094,7/28/2005,4276,432,8/5/2005,2,2/16/2006
8095,7/28/2005,2685,42,8/6/2005,1,2/16/2006
8096,7/28/2005,502,506,8/6/2005,1,2/16/2006
8097,7/28/2005,2719,436,8/6/2005,1,2/16/2006
8098,7/28/2005,1757,41,7/31/2005,2,2/16/2006
8099,7/28/2005,3694,36,7/30/2005,2,2/16/2006
8100,7/28/2005,2859,11,8/2/2005,2,2/16/2006
8101,7/28/2005,731,6,7/31/2005,1,2/16/2006
8102,7/28/2005,4505,237,8/3/2005,2,2/16/2006
8103,7/28/2005,4472,397,8/4/2005,1,2/16/2006
8104,7/28/2005,1080,533,8/3/2005,2,2/16/2006
8105,7/28/2005,1316,314,7/29/2005,1,2/16/2006
8106,7/28/2005,963,137,7/30/2005,2,2/16/2006
8107,7/28/2005,1318,518,8/5/2005,2,2/16/2006
8108,7/28/2005,1600,295,8/3/2005,2,2/16/2006
8109,7/28/2005,652,407,7/31/2005,1,2/16/2006
8110,7/28/2005,1244,225,8/4/2005,1,2/16/2006
8111,7/28/2005,3226,148,7/29/2005,1,2/16/2006
8112,7/28/2005,2444,528,8/3/2005,1,2/16/2006
8113,7/28/2005,4269,541,8/6/2005,2,2/16/2006
8114,7/28/2005,815,509,8/5/2005,1,2/16/2006
8115,7/28/2005,2080,106,8/3/2005,2,2/16/2006
8116,7/28/2005,4497,1,7/29/2005,1,2/16/2006
8117,7/28/2005,1502,300,8/5/2005,1,2/16/2006
8118,7/28/2005,331,566,8/1/2005,1,2/16/2006
8119,7/28/2005,1542,398,8/4/2005,2,2/16/2006
8120,7/28/2005,3993,235,7/31/2005,2,2/16/2006
8121,7/28/2005,2229,363,8/2/2005,2,2/16/2006
8122,7/28/2005,2141,18,7/29/2005,2,2/16/2006
8123,7/28/2005,2256,138,8/4/2005,1,2/16/2006
8124,7/28/2005,1187,357,7/31/2005,1,2/16/2006
8125,7/28/2005,4330,96,7/30/2005,1,2/16/2006
8126,7/28/2005,719,537,8/5/2005,2,2/16/2006
8127,7/28/2005,4265,20,7/31/2005,2,2/16/2006
8128,7/28/2005,2872,71,8/6/2005,2,2/16/2006
8129,7/28/2005,2546,345,7/31/2005,2,2/16/2006
8130,7/28/2005,4055,499,8/5/2005,2,2/16/2006
8131,7/28/2005,437,281,8/2/2005,2,2/16/2006
8132,7/28/2005,1303,562,8/2/2005,2,2/16/2006
8133,7/28/2005,849,461,8/1/2005,1,2/16/2006
8134,7/28/2005,1695,41,8/3/2005,2,2/16/2006
8135,7/28/2005,1339,164,8/3/2005,2,2/16/2006
8136,7/28/2005,3434,429,8/1/2005,2,2/16/2006
8137,7/28/2005,3188,312,8/3/2005,1,2/16/2006
8138,7/28/2005,1258,371,8/1/2005,2,2/16/2006
8139,7/28/2005,3651,177,8/3/2005,2,2/16/2006
8140,7/28/2005,4270,119,7/30/2005,1,2/16/2006
8141,7/28/2005,361,523,7/30/2005,2,2/16/2006
8142,7/28/2005,1075,322,7/31/2005,2,2/16/2006
8143,7/28/2005,3629,429,8/1/2005,1,2/16/2006
8144,7/28/2005,3556,320,7/31/2005,2,2/16/2006
8145,7/28/2005,937,198,8/5/2005,2,2/16/2006
8146,7/28/2005,2430,476,7/31/2005,2,2/16/2006
8147,7/28/2005,628,228,7/30/2005,1,2/16/2006
8148,7/28/2005,537,347,8/2/2005,1,2/16/2006
8149,7/28/2005,1790,591,8/1/2005,2,2/16/2006
8150,7/28/2005,3489,497,8/2/2005,1,2/16/2006
8151,7/28/2005,4370,495,7/31/2005,1,2/16/2006
8152,7/28/2005,2557,46,8/6/2005,2,2/16/2006
8153,7/28/2005,2173,347,8/1/2005,2,2/16/2006
8154,7/28/2005,1180,285,8/1/2005,2,2/16/2006
8155,7/28/2005,3023,428,8/2/2005,2,2/16/2006
8156,7/28/2005,1977,257,8/1/2005,1,2/16/2006
8157,7/28/2005,915,566,8/4/2005,1,2/16/2006
8158,7/28/2005,4327,458,8/1/2005,2,2/16/2006
8159,7/28/2005,1118,47,8/4/2005,1,2/16/2006
8160,7/28/2005,2446,138,8/5/2005,2,2/16/2006
8161,7/28/2005,848,555,8/3/2005,1,2/16/2006
8162,7/28/2005,4393,107,8/4/2005,1,2/16/2006
8163,7/28/2005,1919,157,7/31/2005,1,2/16/2006
8164,7/28/2005,1674,461,7/30/2005,2,2/16/2006
8165,7/28/2005,3460,197,8/1/2005,1,2/16/2006
8166,7/28/2005,3906,42,8/3/2005,2,2/16/2006
8167,7/28/2005,3181,311,8/4/2005,1,2/16/2006
8168,7/28/2005,1120,365,7/30/2005,1,2/16/2006
8169,7/28/2005,4086,366,8/6/2005,1,2/16/2006
8170,7/28/2005,2495,40,8/3/2005,1,2/16/2006
8171,7/28/2005,3380,296,7/30/2005,1,2/16/2006
8172,7/28/2005,1237,329,8/6/2005,1,2/16/2006
8173,7/28/2005,4377,332,8/6/2005,2,2/16/2006
8174,7/28/2005,465,359,8/4/2005,1,2/16/2006
8175,7/28/2005,641,429,8/7/2005,2,2/16/2006
8176,7/28/2005,3527,347,8/3/2005,2,2/16/2006
8177,7/28/2005,3696,122,8/2/2005,2,2/16/2006
8178,7/28/2005,2825,503,8/2/2005,2,2/16/2006
8179,7/28/2005,2902,578,7/30/2005,2,2/16/2006
8180,7/28/2005,3236,281,8/1/2005,1,2/16/2006
8181,7/28/2005,357,522,8/6/2005,2,2/16/2006
8182,7/28/2005,4120,427,8/1/2005,2,2/16/2006
8183,7/28/2005,1545,119,8/4/2005,2,2/16/2006
8184,7/28/2005,1249,160,7/31/2005,1,2/16/2006
8185,7/28/2005,2452,568,7/31/2005,1,2/16/2006
8186,7/28/2005,4255,102,7/31/2005,1,2/16/2006
8187,7/28/2005,945,87,8/3/2005,1,2/16/2006
8188,7/28/2005,3826,10,8/1/2005,2,2/16/2006
8189,7/28/2005,3515,361,8/4/2005,2,2/16/2006
8190,7/28/2005,2290,267,8/4/2005,1,2/16/2006
8191,7/28/2005,1777,508,7/31/2005,2,2/16/2006
8192,7/28/2005,255,552,7/30/2005,1,2/16/2006
8193,7/28/2005,2402,15,8/1/2005,2,2/16/2006
8194,7/28/2005,1148,424,7/29/2005,1,2/16/2006
8195,7/28/2005,3989,590,8/4/2005,1,2/16/2006
8196,7/28/2005,3435,21,8/6/2005,1,2/16/2006
8197,7/28/2005,4126,407,8/5/2005,2,2/16/2006
8198,7/28/2005,1767,356,8/6/2005,2,2/16/2006
8199,7/28/2005,404,471,8/4/2005,1,2/16/2006
8200,7/28/2005,353,185,7/29/2005,1,2/16/2006
8201,7/28/2005,220,567,8/1/2005,2,2/16/2006
8202,7/28/2005,3802,75,8/3/2005,2,2/16/2006
8203,7/28/2005,3878,100,7/31/2005,2,2/16/2006
8204,7/28/2005,2472,398,8/2/2005,1,2/16/2006
8205,7/28/2005,2944,434,7/30/2005,2,2/16/2006
8206,7/28/2005,2979,422,8/4/2005,1,2/16/2006
8207,7/28/2005,1195,475,8/6/2005,1,2/16/2006
8208,7/28/2005,1362,530,8/1/2005,2,2/16/2006
8209,7/28/2005,2484,127,8/7/2005,2,2/16/2006
8210,7/28/2005,3424,300,8/6/2005,1,2/16/2006
8211,7/28/2005,1859,193,8/4/2005,1,2/16/2006
8212,7/28/2005,1305,159,8/4/2005,2,2/16/2006
8213,7/28/2005,3816,17,7/31/2005,2,2/16/2006
8214,7/28/2005,352,509,8/7/2005,2,2/16/2006
8215,7/28/2005,2921,437,8/3/2005,2,2/16/2006
8216,7/28/2005,2211,254,8/6/2005,1,2/16/2006
8217,7/28/2005,3747,206,8/3/2005,2,2/16/2006
8218,7/28/2005,2769,578,8/2/2005,1,2/16/2006
8219,7/28/2005,3609,227,8/3/2005,2,2/16/2006
8220,7/28/2005,1061,360,7/31/2005,2,2/16/2006
8221,7/28/2005,3138,496,8/2/2005,1,2/16/2006
8222,7/28/2005,2999,278,8/5/2005,1,2/16/2006
8223,7/28/2005,4508,282,8/3/2005,1,2/16/2006
8224,7/28/2005,1995,467,8/2/2005,1,2/16/2006
8225,7/28/2005,3631,41,7/30/2005,2,2/16/2006
8226,7/29/2005,3541,368,8/1/2005,2,2/16/2006
8227,7/29/2005,269,167,7/31/2005,1,2/16/2006
8228,7/29/2005,1955,72,8/3/2005,2,2/16/2006
8229,7/29/2005,4272,498,7/31/2005,2,2/16/2006
8230,7/29/2005,1937,2,8/6/2005,2,2/16/2006
8231,7/29/2005,1083,331,7/31/2005,1,2/16/2006
8232,7/29/2005,3255,526,8/6/2005,1,2/16/2006
8233,7/29/2005,1640,93,8/3/2005,2,2/16/2006
8234,7/29/2005,644,227,8/3/2005,2,2/16/2006
8235,7/29/2005,1581,320,8/3/2005,2,2/16/2006
8236,7/29/2005,1901,369,7/31/2005,2,2/16/2006
8237,7/29/2005,608,441,8/6/2005,1,2/16/2006
8238,7/29/2005,2941,320,8/2/2005,2,2/16/2006
8239,7/29/2005,3951,549,7/29/2005,1,2/16/2006
8240,7/29/2005,1975,509,8/5/2005,2,2/16/2006
8241,7/29/2005,4297,26,8/3/2005,1,2/16/2006
8242,7/29/2005,509,99,8/5/2005,2,2/16/2006
8243,7/29/2005,1873,481,8/4/2005,2,2/16/2006
8244,7/29/2005,1552,175,8/5/2005,2,2/16/2006
8245,7/29/2005,3330,555,8/5/2005,2,2/16/2006
8246,7/29/2005,1724,146,8/5/2005,2,2/16/2006
8247,7/29/2005,2607,539,8/6/2005,2,2/16/2006
8248,7/29/2005,2017,272,8/5/2005,2,2/16/2006
8249,7/29/2005,3331,57,8/7/2005,2,2/16/2006
8250,7/29/2005,4519,533,8/4/2005,1,2/16/2006
8251,7/29/2005,2317,408,8/3/2005,2,2/16/2006
8252,7/29/2005,3312,257,7/31/2005,1,2/16/2006
8253,7/29/2005,2388,76,8/7/2005,1,2/16/2006
8254,7/29/2005,1787,392,8/3/2005,2,2/16/2006
8255,7/29/2005,3715,224,8/1/2005,1,2/16/2006
8256,7/29/2005,1483,537,7/31/2005,2,2/16/2006
8257,7/29/2005,3024,566,8/4/2005,1,2/16/2006
8258,7/29/2005,1379,370,8/4/2005,2,2/16/2006
8259,7/29/2005,343,274,8/1/2005,2,2/16/2006
8260,7/29/2005,4249,366,8/6/2005,1,2/16/2006
8261,7/29/2005,1915,50,8/4/2005,2,2/16/2006
8262,7/29/2005,1341,563,8/2/2005,2,2/16/2006
8263,7/29/2005,28,5,7/31/2005,2,2/16/2006
8264,7/29/2005,2987,175,8/3/2005,2,2/16/2006
8265,7/29/2005,2389,409,8/6/2005,2,2/16/2006
8266,7/29/2005,1972,196,7/30/2005,1,2/16/2006
8267,7/29/2005,4107,131,8/4/2005,2,2/16/2006
8268,7/29/2005,4239,421,8/5/2005,1,2/16/2006
8269,7/29/2005,2778,376,8/4/2005,1,2/16/2006
8270,7/29/2005,3565,282,7/29/2005,1,2/16/2006
8271,7/29/2005,83,481,8/7/2005,2,2/16/2006
8272,7/29/2005,70,346,8/3/2005,2,2/16/2006
8273,7/29/2005,4244,532,8/6/2005,2,2/16/2006
8274,7/29/2005,2634,340,8/1/2005,2,2/16/2006
8275,7/29/2005,4432,336,7/30/2005,1,2/16/2006
8276,7/29/2005,2451,466,8/3/2005,1,2/16/2006
8277,7/29/2005,1296,13,8/4/2005,2,2/16/2006
8278,7/29/2005,768,265,8/5/2005,2,2/16/2006
8279,7/29/2005,3838,176,8/3/2005,1,2/16/2006
8280,7/29/2005,1208,195,8/5/2005,2,2/16/2006
8281,7/29/2005,899,441,8/4/2005,1,2/16/2006
8282,7/29/2005,980,462,8/5/2005,2,2/16/2006
8283,7/29/2005,2002,300,8/5/2005,2,2/16/2006
8284,7/29/2005,4371,446,8/7/2005,2,2/16/2006
8285,7/29/2005,678,56,8/3/2005,2,2/16/2006
8286,7/29/2005,4092,87,8/6/2005,1,2/16/2006
8287,7/29/2005,812,178,8/7/2005,1,2/16/2006
8288,7/29/2005,1822,55,8/5/2005,2,2/16/2006
8289,7/29/2005,4579,459,8/6/2005,2,2/16/2006
8290,7/29/2005,3823,462,8/3/2005,2,2/16/2006
8291,7/29/2005,2817,455,8/3/2005,2,2/16/2006
8292,7/29/2005,4003,192,8/7/2005,1,2/16/2006
8293,7/29/2005,831,71,8/4/2005,2,2/16/2006
8294,7/29/2005,1811,520,8/2/2005,1,2/16/2006
8295,7/29/2005,2065,406,7/30/2005,1,2/16/2006
8296,7/29/2005,2543,88,8/1/2005,1,2/16/2006
8297,7/29/2005,3774,349,7/31/2005,1,2/16/2006
8298,7/29/2005,952,493,8/5/2005,2,2/16/2006
8299,7/29/2005,1797,173,7/30/2005,2,2/16/2006
8300,7/29/2005,4364,222,8/5/2005,2,2/16/2006
8301,7/29/2005,562,101,8/1/2005,2,2/16/2006
8302,7/29/2005,1314,103,7/30/2005,2,2/16/2006
8303,7/29/2005,1620,574,8/4/2005,1,2/16/2006
8304,7/29/2005,4431,119,8/2/2005,2,2/16/2006
8305,7/29/2005,3916,566,8/6/2005,2,2/16/2006
8306,7/29/2005,1708,232,8/1/2005,1,2/16/2006
8307,7/29/2005,3197,39,8/6/2005,2,2/16/2006
8308,7/29/2005,601,582,8/4/2005,2,2/16/2006
8309,7/29/2005,2250,446,8/1/2005,1,2/16/2006
8310,7/29/2005,2637,238,8/6/2005,2,2/16/2006
8311,7/29/2005,3623,63,8/2/2005,1,2/16/2006
8312,7/29/2005,3996,143,7/31/2005,1,2/16/2006
8313,7/29/2005,2736,91,8/2/2005,1,2/16/2006
8314,7/29/2005,2182,118,8/6/2005,2,2/16/2006
8315,7/29/2005,1420,135,7/29/2005,2,2/16/2006
8316,7/29/2005,4118,549,8/3/2005,1,2/16/2006
8317,7/29/2005,3898,415,8/3/2005,1,2/16/2006
8318,7/29/2005,4524,167,7/30/2005,2,2/16/2006
8319,7/29/2005,747,280,8/1/2005,2,2/16/2006
8320,7/29/2005,1285,513,8/3/2005,1,2/16/2006
8321,7/29/2005,1875,354,8/1/2005,1,2/16/2006
8322,7/29/2005,301,541,8/2/2005,1,2/16/2006
8323,7/29/2005,2766,87,8/6/2005,2,2/16/2006
8324,7/29/2005,1467,98,8/2/2005,1,2/16/2006
8325,7/29/2005,932,362,8/6/2005,1,2/16/2006
8326,7/29/2005,108,1,8/1/2005,2,2/16/2006
8327,7/29/2005,2928,317,7/31/2005,1,2/16/2006
8328,7/29/2005,4454,314,8/3/2005,1,2/16/2006
8329,7/29/2005,3468,108,8/6/2005,1,2/16/2006
8330,7/29/2005,2294,412,8/5/2005,2,2/16/2006
8331,7/29/2005,18,148,8/4/2005,1,2/16/2006
8332,7/29/2005,1142,217,8/3/2005,1,2/16/2006
8333,7/29/2005,823,494,8/2/2005,2,2/16/2006
8334,7/29/2005,982,154,8/7/2005,2,2/16/2006
8335,7/29/2005,1719,143,7/31/2005,2,2/16/2006
8336,7/29/2005,2120,210,8/5/2005,1,2/16/2006
8337,7/29/2005,752,157,8/2/2005,2,2/16/2006
8338,7/29/2005,2257,389,8/7/2005,2,2/16/2006
8339,7/29/2005,1870,129,7/30/2005,2,2/16/2006
8340,7/29/2005,1553,386,8/7/2005,1,2/16/2006
8341,7/29/2005,4208,309,8/4/2005,1,2/16/2006
8342,7/29/2005,3301,572,8/1/2005,1,2/16/2006
8343,7/29/2005,4267,439,8/2/2005,1,2/16/2006
8344,7/29/2005,221,257,8/6/2005,1,2/16/2006
8345,7/29/2005,1034,129,8/2/2005,1,2/16/2006
8346,7/29/2005,2475,385,8/1/2005,1,2/16/2006
8347,7/29/2005,4407,157,7/31/2005,2,2/16/2006
8348,7/29/2005,4533,174,8/5/2005,2,2/16/2006
8349,7/29/2005,534,416,8/5/2005,1,2/16/2006
8350,7/29/2005,3726,513,7/31/2005,2,2/16/2006
8351,7/29/2005,2963,202,7/30/2005,2,2/16/2006
8352,7/29/2005,2710,168,8/6/2005,2,2/16/2006
8353,7/29/2005,26,585,7/30/2005,1,2/16/2006
8354,7/29/2005,4476,579,8/1/2005,2,2/16/2006
8355,7/29/2005,4569,270,8/3/2005,1,2/16/2006
8356,7/29/2005,2951,483,8/6/2005,1,2/16/2006
8357,7/29/2005,892,76,8/1/2005,1,2/16/2006
8358,7/29/2005,1449,372,8/1/2005,2,2/16/2006
8359,7/29/2005,140,531,8/4/2005,1,2/16/2006
8360,7/29/2005,4135,62,8/2/2005,1,2/16/2006
8361,7/29/2005,3404,360,8/3/2005,1,2/16/2006
8362,7/29/2005,2287,223,8/4/2005,2,2/16/2006
8363,7/29/2005,1607,302,8/6/2005,1,2/16/2006
8364,7/29/2005,1361,362,7/30/2005,2,2/16/2006
8365,7/29/2005,53,280,7/30/2005,2,2/16/2006
8366,7/29/2005,479,39,8/5/2005,1,2/16/2006
8367,7/29/2005,4551,383,8/2/2005,1,2/16/2006
8368,7/29/2005,1410,200,8/7/2005,1,2/16/2006
8369,7/29/2005,1456,507,8/1/2005,2,2/16/2006
8370,7/29/2005,1206,121,8/6/2005,1,2/16/2006
8371,7/29/2005,2466,396,7/31/2005,1,2/16/2006
8372,7/29/2005,754,523,8/6/2005,1,2/16/2006
8373,7/29/2005,2070,457,8/4/2005,1,2/16/2006
8374,7/29/2005,1084,589,8/5/2005,1,2/16/2006
8375,7/29/2005,3634,125,8/4/2005,2,2/16/2006
8376,7/29/2005,3588,43,8/1/2005,2,2/16/2006
8377,7/29/2005,270,73,7/30/2005,2,2/16/2006
8378,7/29/2005,3500,347,8/2/2005,1,2/16/2006
8379,7/29/2005,3907,193,8/6/2005,2,2/16/2006
8380,7/29/2005,2279,145,8/2/2005,1,2/16/2006
8381,7/29/2005,865,313,7/31/2005,1,2/16/2006
8382,7/29/2005,317,238,8/3/2005,1,2/16/2006
8383,7/29/2005,3809,495,8/3/2005,2,2/16/2006
8384,7/29/2005,3807,227,8/1/2005,2,2/16/2006
8385,7/29/2005,4108,233,8/3/2005,1,2/16/2006
8386,7/29/2005,388,435,8/5/2005,2,2/16/2006
8387,7/29/2005,910,428,7/31/2005,1,2/16/2006
8388,7/29/2005,770,178,8/5/2005,2,2/16/2006
8389,7/29/2005,1241,133,8/6/2005,2,2/16/2006
8390,7/29/2005,581,32,8/4/2005,2,2/16/2006
8391,7/29/2005,2134,36,8/3/2005,2,2/16/2006
8392,7/29/2005,1323,65,8/2/2005,2,2/16/2006
8393,7/29/2005,3369,504,8/7/2005,1,2/16/2006
8394,7/29/2005,3933,148,8/3/2005,1,2/16/2006
8395,7/29/2005,1471,535,7/31/2005,2,2/16/2006
8396,7/29/2005,3911,516,7/30/2005,2,2/16/2006
8397,7/29/2005,3542,518,8/1/2005,1,2/16/2006
8398,7/29/2005,348,220,8/2/2005,2,2/16/2006
8399,7/29/2005,233,286,8/4/2005,1,2/16/2006
8400,7/29/2005,3680,573,7/31/2005,2,2/16/2006
8401,7/29/2005,3121,232,8/1/2005,1,2/16/2006
8402,7/29/2005,186,47,8/7/2005,1,2/16/2006
8403,7/29/2005,1360,163,8/2/2005,1,2/16/2006
8404,7/29/2005,2086,65,8/7/2005,1,2/16/2006
8405,7/29/2005,2164,76,8/7/2005,2,2/16/2006
8406,7/29/2005,2047,274,8/6/2005,1,2/16/2006
8407,7/29/2005,2985,336,8/4/2005,1,2/16/2006
8408,7/29/2005,1841,90,7/30/2005,2,2/16/2006
8409,7/29/2005,4314,303,7/31/2005,1,2/16/2006
8410,7/29/2005,3448,277,8/2/2005,1,2/16/2006
8411,7/29/2005,3085,412,8/7/2005,1,2/16/2006
8412,7/29/2005,743,312,8/6/2005,1,2/16/2006
8413,7/29/2005,2762,104,8/2/2005,2,2/16/2006
8414,7/29/2005,1337,433,8/6/2005,2,2/16/2006
8415,7/29/2005,2903,128,8/2/2005,1,2/16/2006
8416,7/29/2005,1999,315,8/5/2005,2,2/16/2006
8417,7/29/2005,750,227,8/6/2005,2,2/16/2006
8418,7/29/2005,3081,355,8/5/2005,2,2/16/2006
8419,7/29/2005,4574,37,8/6/2005,1,2/16/2006
8420,7/29/2005,4184,376,8/6/2005,1,2/16/2006
8421,7/29/2005,3399,588,8/2/2005,2,2/16/2006
8422,7/29/2005,3104,7,8/3/2005,1,2/16/2006
8423,7/29/2005,187,468,8/6/2005,1,2/16/2006
8424,7/29/2005,366,138,8/6/2005,2,2/16/2006
8425,7/29/2005,3491,486,8/5/2005,2,2/16/2006
8426,7/29/2005,1840,564,8/7/2005,2,2/16/2006
8427,7/29/2005,1624,441,7/30/2005,2,2/16/2006
8428,7/29/2005,2545,398,8/6/2005,2,2/16/2006
8429,7/29/2005,2456,588,7/31/2005,1,2/16/2006
8430,7/29/2005,3377,219,8/3/2005,2,2/16/2006
8431,7/29/2005,1583,193,8/1/2005,1,2/16/2006
8432,7/29/2005,3896,572,7/30/2005,1,2/16/2006
8433,7/29/2005,1957,125,8/5/2005,1,2/16/2006
8434,7/29/2005,40,141,7/30/2005,2,2/16/2006
8435,7/29/2005,4462,520,8/2/2005,2,2/16/2006
8436,7/29/2005,2702,598,7/31/2005,2,2/16/2006
8437,7/29/2005,2118,96,8/4/2005,1,2/16/2006
8438,7/29/2005,720,97,8/4/2005,1,2/16/2006
8439,7/29/2005,182,224,8/4/2005,1,2/16/2006
8440,7/29/2005,489,175,8/4/2005,1,2/16/2006
8441,7/29/2005,1000,526,8/4/2005,2,2/16/2006
8442,7/29/2005,4345,185,8/3/2005,2,2/16/2006
8443,7/29/2005,1059,251,8/2/2005,2,2/16/2006
8444,7/29/2005,3329,213,8/5/2005,1,2/16/2006
8445,7/29/2005,2792,384,8/4/2005,1,2/16/2006
8446,7/29/2005,1593,235,8/6/2005,2,2/16/2006
8447,7/29/2005,930,11,8/5/2005,2,2/16/2006
8448,7/29/2005,4349,393,8/2/2005,1,2/16/2006
8449,7/29/2005,2610,273,7/30/2005,2,2/16/2006
8450,7/29/2005,484,401,8/1/2005,1,2/16/2006
8451,7/29/2005,3309,495,8/6/2005,1,2/16/2006
8452,7/29/2005,4312,16,8/5/2005,2,2/16/2006
8453,7/29/2005,2907,32,7/30/2005,1,2/16/2006
8454,7/29/2005,159,244,8/3/2005,2,2/16/2006
8455,7/29/2005,4043,404,8/5/2005,1,2/16/2006
8456,7/29/2005,671,388,8/5/2005,2,2/16/2006
8457,7/29/2005,3371,239,8/4/2005,1,2/16/2006
8458,7/29/2005,3857,317,8/2/2005,1,2/16/2006
8459,7/29/2005,3441,144,8/4/2005,1,2/16/2006
8460,7/29/2005,2826,329,8/7/2005,2,2/16/2006
8461,7/29/2005,3373,399,8/6/2005,1,2/16/2006
8462,7/29/2005,3633,200,8/4/2005,1,2/16/2006
8463,7/29/2005,466,203,8/3/2005,1,2/16/2006
8464,7/29/2005,2343,28,8/3/2005,2,2/16/2006
8465,7/29/2005,4109,238,7/31/2005,2,2/16/2006
8466,7/29/2005,4010,285,7/31/2005,1,2/16/2006
8467,7/29/2005,263,326,8/7/2005,2,2/16/2006
8468,7/29/2005,1338,282,8/2/2005,1,2/16/2006
8469,7/29/2005,2754,408,8/5/2005,2,2/16/2006
8470,7/29/2005,3717,159,7/30/2005,2,2/16/2006
8471,7/29/2005,1520,533,8/1/2005,1,2/16/2006
8472,7/29/2005,2975,196,8/2/2005,1,2/16/2006
8473,7/29/2005,4141,311,7/31/2005,1,2/16/2006
8474,7/29/2005,4346,323,8/1/2005,1,2/16/2006
8475,7/29/2005,3695,260,8/4/2005,2,2/16/2006
8476,7/29/2005,3741,470,8/6/2005,1,2/16/2006
8477,7/29/2005,3571,354,8/6/2005,2,2/16/2006
8478,7/29/2005,3742,162,8/1/2005,1,2/16/2006
8479,7/29/2005,1990,195,8/1/2005,1,2/16/2006
8480,7/29/2005,3512,467,8/5/2005,1,2/16/2006
8481,7/29/2005,1739,454,8/1/2005,2,2/16/2006
8482,7/29/2005,2686,405,7/31/2005,2,2/16/2006
8483,7/29/2005,2786,186,8/3/2005,1,2/16/2006
8484,7/29/2005,742,260,7/30/2005,1,2/16/2006
8485,7/29/2005,3172,420,7/30/2005,1,2/16/2006
